env_steps,episode,reward_mean,coverage_mean,ever_seen_fraction,percent_covered_at_least_once,maintained_fraction,uncovered_fraction,stale_fraction,active_agents,time_to_50_coverage,time_to_80_coverage,time_to_95_coverage,overlap_ratio_mean,collision_penalty_mean,min_inter_drone_dist,scan_efficiency_score
1080000,77,511.3533020019531,1.0,1.0,100.0,0.9825905292479109,0.0,0.017409470752089137,4.0,16.8,31.900000000000002,51.900000000000006,0.0,0.0,12.651237487792969,0.0
1080000,78,370.78759765625,1.0,1.0,100.0,0.9799083538949594,0.0,0.020091646105040536,4.0,12.5,24.0,52.300000000000004,0.0,0.0,7.599407196044922,0.0
1080000,79,463.78875732421875,1.0,1.0,100.0,0.993704092339979,0.0,0.0062959076600209865,4.0,21.3,45.5,70.10000000000001,0.0,0.0,9.21668529510498,0.0
1080000,80,459.3440856933594,1.0,1.0,100.0,0.9873978201634878,0.0,0.012602179836512262,4.0,8.6,30.200000000000003,72.60000000000001,0.0,0.0,7.007626533508301,0.0
1080000,81,-786.5452270507812,0.9993014320642682,0.9993014320642682,99.93014320642682,0.9912679008033531,0.0006985679357317531,0.008732099196646874,4.0,12.3,50.0,110.5,0.0,0.0,10.69585132598877,0.0
1080000,82,236.14132690429688,1.0,1.0,100.0,0.9721143663960466,0.0,0.027885633603953405,4.0,9.4,22.0,82.2,0.0,0.11086805164813995,4.84785795211792,0.0
1080000,83,427.40264892578125,1.0,1.0,100.0,0.9889004509191814,0.0,0.011099549080818592,4.0,13.9,33.6,55.1,0.0,0.03736519813537598,6.701078414916992,0.0
1080000,84,-632.803466796875,0.9989488437281009,0.9989488437281009,99.89488437281008,0.9814295725297828,0.0010511562718991119,0.01857042747021724,4.0,16.3,62.2,75.0,0.0,0.0,9.53931999206543,0.0
1080000,85,450.5986633300781,1.0,1.0,100.0,0.983026874115983,0.0,0.016973125884016973,4.0,19.1,34.800000000000004,45.300000000000004,0.0,0.0,9.612857818603516,0.0
1080000,86,-614.1555786132812,0.999645390070922,0.999645390070922,99.9645390070922,0.9890070921985815,0.00035460992907798694,0.01099290780141844,4.0,31.5,50.0,89.7,0.0,0.0,8.97181510925293,0.0
1080000,87,495.7263488769531,1.0,1.0,100.0,0.9895251396648045,0.0,0.01047486033519553,4.0,10.9,55.1,87.9,0.0,0.0,10.12165641784668,0.0
1080000,88,494.44122314453125,1.0,1.0,100.0,0.9893805309734514,0.0,0.010619469026548672,4.0,10.200000000000001,36.1,54.900000000000006,0.0,0.0,7.334749698638916,0.0
1080000,89,-920.6398315429688,0.9996378123868164,0.9996378123868164,99.96378123868163,0.9706628033321261,0.0003621876131836288,0.02933719666787396,4.0,10.8,38.900000000000006,99.60000000000001,0.0,0.0,9.63481616973877,0.0
1080000,90,367.7262268066406,1.0,1.0,100.0,0.988009592326139,0.0,0.011990407673860911,4.0,10.8,60.1,114.2,0.0078125,0.032945334911346436,6.7364373207092285,0.0
1080000,91,-911.1943969726562,0.9996400287976962,0.9996400287976962,99.96400287976962,0.994240460763139,0.0003599712023037993,0.005759539236861051,4.0,16.6,46.400000000000006,92.30000000000001,0.0,0.18893933296203613,5.488485336303711,0.0
1080000,92,532.280517578125,1.0,1.0,100.0,0.9901269393511989,0.0,0.009873060648801129,4.0,9.0,43.7,99.30000000000001,0.0,0.0,11.03581714630127,0.0
1080000,93,490.53570556640625,1.0,1.0,100.0,0.9841433988279904,0.0,0.01585660117200965,4.0,24.0,69.2,94.5,0.0,0.0,9.674901962280273,0.0
1080000,94,446.1525573730469,1.0,1.0,100.0,0.9905362776025236,0.0,0.00946372239747634,4.0,18.8,41.400000000000006,68.3,0.0,0.0,9.552939414978027,0.0
1080000,95,480.7555847167969,1.0,1.0,100.0,0.9904323175053154,0.0,0.00956768249468462,4.0,10.3,43.400000000000006,57.800000000000004,0.0,0.0,9.543588638305664,0.0
1080000,96,496.2514343261719,1.0,1.0,100.0,0.9624395686128673,0.0,0.03756043138713276,4.0,14.700000000000001,49.300000000000004,61.5,0.0,0.0,11.88289737701416,0.0
1080000,97,509.7257995605469,1.0,1.0,100.0,0.9955218739235274,0.0,0.0044781260764726145,4.0,10.100000000000001,55.300000000000004,72.9,0.0,0.0,8.259228706359863,0.0
1080000,98,452.8480224609375,1.0,1.0,100.0,0.9961858529819695,0.0,0.0038141470180305132,4.0,11.200000000000001,32.4,73.5,0.0,0.0,9.515695571899414,0.0
1080000,99,-614.7343139648438,0.9988860007426662,0.9988860007426662,99.88860007426662,0.9836613442257706,0.0011139992573337976,0.016338655774229483,4.0,27.3,44.7,109.5,0.0,0.0,9.2470064163208,0.0
1080000,100,412.99676513671875,1.0,1.0,100.0,0.9835261128636523,0.0,0.016473887136347704,4.0,14.8,41.400000000000006,59.2,0.0,0.0,10.961386680603027,0.0
1080000,101,-489.5635986328125,0.9996538594669436,0.9996538594669436,99.96538594669437,0.9823468328141225,0.0003461405330563716,0.017653167185877467,4.0,19.200000000000003,44.300000000000004,89.4,0.0,0.0,11.15732192993164,0.0
1080000,102,259.62078857421875,1.0,1.0,100.0,0.9979260283442793,0.0,0.002073971655720705,4.0,13.9,34.9,86.80000000000001,0.11382114142179489,0.0025437641888856888,4.876458168029785,0.0
1080000,103,448.58624267578125,1.0,1.0,100.0,0.9974330766409975,0.0,0.002566923359002567,4.0,14.3,68.4,96.2,0.0,0.0,11.551066398620605,0.0
1080000,104,444.16265869140625,1.0,1.0,100.0,0.9716164762893735,0.0,0.028383523710626513,4.0,12.3,49.0,67.0,0.0,0.0,7.6160430908203125,0.0
1080000,105,504.2442932128906,1.0,1.0,100.0,0.9911629551078119,0.0,0.008837044892188053,4.0,13.4,42.800000000000004,58.300000000000004,0.0,0.0,12.291683197021484,0.0
1080000,106,479.54461669921875,1.0,1.0,100.0,0.9794066317626527,0.0,0.020593368237347295,4.0,19.200000000000003,38.800000000000004,60.2,0.0,0.0,9.385235786437988,0.0
1080000,107,569.6473999023438,1.0,1.0,100.0,0.9936283185840707,0.0,0.006371681415929204,4.0,22.900000000000002,54.6,90.10000000000001,0.0,0.0,11.720086097717285,0.0
1080000,108,1055.398681640625,0.9985724482512491,0.9985724482512491,99.85724482512491,0.9835831548893648,0.001427551748750866,0.01641684511063526,4.0,13.9,45.1,72.5,0.0,0.0,8.599952697753906,0.0
1080000,109,386.70086669921875,1.0,1.0,100.0,0.9927133934767522,0.0,0.007286606523247745,4.0,12.8,40.800000000000004,88.10000000000001,0.0,0.015840698033571243,4.691707611083984,0.0
1080000,110,460.09271240234375,1.0,1.0,100.0,0.9661538461538461,0.0,0.033846153846153845,4.0,15.200000000000001,38.5,83.4,0.0,0.0,9.467089653015137,0.0
1080000,111,-1043.98193359375,0.9996420901932713,0.9996420901932713,99.96420901932713,0.9953471725125268,0.00035790980672867345,0.0046528274874731565,4.0,23.400000000000002,50.7,78.10000000000001,0.0,0.2201748490333557,5.238601207733154,0.0
1080000,112,479.77630615234375,1.0,1.0,100.0,0.9811386657352428,0.0,0.018861334264757248,4.0,15.200000000000001,50.400000000000006,86.10000000000001,0.0,0.0,8.430473327636719,0.0
1080000,113,383.0704345703125,1.0,1.0,100.0,0.9795493934142114,0.0,0.020450606585788563,4.0,19.5,39.0,83.10000000000001,0.0,0.0,9.814058303833008,0.0
1080000,114,416.291748046875,1.0,1.0,100.0,0.9792099792099792,0.0,0.02079002079002079,4.0,15.8,43.5,114.9,0.0,0.0,8.690711975097656,0.0
1080000,115,483.8590087890625,1.0,1.0,100.0,0.9961034360609281,0.0,0.0038965639390719092,4.0,10.600000000000001,37.1,72.2,0.0,0.0,9.111865997314453,0.0
1080000,116,344.2737121582031,1.0,1.0,100.0,0.9919184820801125,0.0,0.008081517919887562,4.0,11.5,39.400000000000006,51.6,0.056603774428367615,0.11107689142227173,6.111384868621826,0.0
1080000,117,385.77459716796875,1.0,1.0,100.0,0.9879310344827587,0.0,0.01206896551724138,4.0,12.8,62.900000000000006,106.30000000000001,0.0,0.0,9.65561294555664,0.0
1080000,118,471.0970458984375,1.0,1.0,100.0,0.9725834797891036,0.0,0.02741652021089631,4.0,10.9,41.0,71.2,0.0,0.0,9.640569686889648,0.0
1080000,119,448.4666748046875,1.0,1.0,100.0,0.9872912127814089,0.0,0.012708787218591141,4.0,13.4,48.400000000000006,82.4,0.0,0.07524991035461426,6.398000717163086,0.0
1080000,120,430.6280517578125,1.0,1.0,100.0,0.9837340876944838,0.0,0.016265912305516265,4.0,21.900000000000002,83.0,93.5,0.0,0.08975666761398315,6.281946659088135,0.0
1080000,121,-521.10986328125,0.9996510816468946,0.9996510816468946,99.96510816468947,0.9870900209351012,0.00034891835310535413,0.012909979064898814,4.0,18.1,62.900000000000006,104.60000000000001,0.0,0.0,9.567913055419922,0.0
1080000,122,451.3074035644531,1.0,1.0,100.0,0.9746699964323938,0.0,0.025330003567606136,4.0,21.700000000000003,36.800000000000004,69.3,0.0,0.03563737869262695,6.714900970458984,0.0
1080000,123,447.4189453125,1.0,1.0,100.0,0.9892086330935251,0.0,0.01079136690647482,4.0,11.100000000000001,33.0,90.30000000000001,0.0,0.0,7.090852737426758,0.0
1080000,124,-1064.182373046875,0.9996498599439776,0.9996498599439776,99.96498599439776,0.9968487394957983,0.0003501400560224077,0.0031512605042016808,4.0,13.3,69.60000000000001,87.2,0.0,0.11692297458648682,6.0646162033081055,0.0
1080000,125,-888.4808349609375,0.9993006993006993,0.9993006993006993,99.93006993006993,0.9674825174825175,0.0006993006993006867,0.032517482517482516,4.0,13.100000000000001,52.900000000000006,112.80000000000001,0.0,0.0,8.71139907836914,0.0
1080000,126,-874.7951049804688,0.9992994746059545,0.9992994746059545,99.92994746059544,0.9866900175131349,0.0007005253940455258,0.013309982486865149,4.0,16.2,48.7,101.5,0.0,0.08602553606033325,6.311795711517334,0.0
1080000,127,489.15850830078125,1.0,1.0,100.0,0.9843858431644691,0.0,0.015614156835530881,4.0,19.1,42.300000000000004,88.10000000000001,0.0,0.0,8.40662956237793,0.0
1080000,128,356.5352478027344,1.0,1.0,100.0,0.9850382741823243,0.0,0.014961725817675714,4.0,11.700000000000001,42.2,54.1,0.0,0.0,8.28267765045166,0.0
1080000,129,507.787109375,1.0,1.0,100.0,0.9686423156443832,0.0,0.03135768435561682,4.0,11.200000000000001,35.5,70.10000000000001,0.0,0.0,7.131366729736328,0.0
1080000,130,442.4434814453125,1.0,1.0,100.0,0.957207997193967,0.0,0.04279200280603297,4.0,12.600000000000001,26.400000000000002,47.1,0.0,0.08003596216440201,4.307024002075195,0.0
1080000,131,-976.8486328125,0.9996489996489997,0.9996489996489997,99.96489996489997,0.9652509652509652,0.0003510003510003301,0.03474903474903475,4.0,14.8,35.9,64.2,0.0,0.0,8.863326072692871,0.0
1080000,132,404.39202880859375,1.0,1.0,100.0,0.9668486739469578,0.0,0.03315132605304212,4.0,21.200000000000003,44.2,90.2,0.0,0.0,7.358793258666992,0.0
1080000,133,-1008.5391845703125,0.9996544574982723,0.9996544574982723,99.96544574982723,0.9986178299930891,0.0003455425017276914,0.00138217000691085,4.0,13.5,48.1,108.4,0.0,0.13728868961334229,5.901690483093262,0.0
1080000,134,474.07196044921875,1.0,1.0,100.0,0.9754834254143646,0.0,0.02451657458563536,4.0,13.700000000000001,44.2,70.9,0.0,0.0,7.4610114097595215,0.0
1080000,135,510.88629150390625,1.0,1.0,100.0,0.9885416666666667,0.0,0.011458333333333333,4.0,13.5,37.5,71.4,0.0,0.0,10.633410453796387,0.0
1080000,136,-878.856201171875,0.999656121045392,0.999656121045392,99.9656121045392,0.9948418156808804,0.0003438789546079679,0.00515818431911967,4.0,12.0,49.400000000000006,65.8,0.0,0.0,8.840248107910156,0.0
1080000,137,-850.4566650390625,0.9993033786137234,0.9993033786137234,99.93033786137234,0.9804946011842564,0.0006966213862765747,0.019505398815743643,4.0,11.8,36.6,66.9,0.0,0.0,8.807479858398438,0.0
1080000,138,499.3244323730469,1.0,1.0,100.0,0.982086406743941,0.0,0.01791359325605901,4.0,13.5,33.300000000000004,97.5,0.0,0.0,10.072746276855469,0.0
1080000,139,545.1840209960938,1.0,1.0,100.0,0.9895470383275261,0.0,0.010452961672473868,4.0,20.200000000000003,43.2,99.80000000000001,0.0,0.0,10.946619987487793,0.0
1080000,140,487.88720703125,1.0,1.0,100.0,0.9740304709141274,0.0,0.025969529085872575,4.0,14.8,68.60000000000001,79.7,0.0,0.0,11.225127220153809,0.0
1080000,141,-884.1345825195312,0.9996478873239436,0.9996478873239436,99.96478873239437,0.9894366197183099,0.00035211267605639307,0.01056338028169014,4.0,12.5,35.7,80.30000000000001,0.0,0.0,7.766903400421143,0.0
1080000,142,486.0323181152344,1.0,1.0,100.0,0.9806696582671729,0.0,0.019330341732827064,4.0,11.700000000000001,42.300000000000004,75.60000000000001,0.0,0.0,12.537346839904785,0.0
1080000,143,480.18731689453125,1.0,1.0,100.0,0.9842896174863388,0.0,0.015710382513661202,4.0,13.200000000000001,48.1,59.900000000000006,0.0,0.0,8.543340682983398,0.0
1080000,144,468.40631103515625,1.0,1.0,100.0,0.972457627118644,0.0,0.02754237288135593,4.0,17.5,40.2,62.800000000000004,0.0,0.0,11.04468822479248,0.0
