env_steps,episode,reward_mean,coverage_mean,ever_seen_fraction,percent_covered_at_least_once,maintained_fraction,uncovered_fraction,stale_fraction,active_agents,time_to_50_coverage,time_to_80_coverage,time_to_95_coverage,overlap_ratio_mean,collision_penalty_mean,min_inter_drone_dist,scan_efficiency_score
108000,1,459.43048095703125,1.0,1.0,100.0,0.9416755037115588,0.0,0.05832449628844114,4.0,16.2,44.900000000000006,105.30000000000001,0.0,0.0,10.37661361694336,0.0
108000,2,-1139.3642578125,0.9968253968253968,0.9968253968253968,99.68253968253968,0.9784832451499118,0.0031746031746031633,0.021516754850088183,4.0,17.1,48.6,64.0,0.0,0.9703457355499268,2.5871024131774902,0.0
108000,3,-701.0003662109375,0.9963715529753265,0.9963715529753265,99.63715529753266,0.9847605224963716,0.0036284470246734646,0.015239477503628448,4.0,13.0,39.900000000000006,80.60000000000001,0.0,0.06837593764066696,4.359488010406494,0.0
108000,4,-710.2239379882812,0.9992984917572781,0.9992984917572781,99.92984917572781,0.9908803928446159,0.00070150824272186,0.009119607155384075,4.0,13.5,34.800000000000004,121.80000000000001,0.0,0.0,9.354110717773438,0.0
108000,5,365.99041748046875,1.0,1.0,100.0,0.9818941504178273,0.0,0.018105849582172703,4.0,16.2,30.400000000000002,91.5,0.0,0.16434377431869507,5.6852498054504395,0.0
108000,6,-217.42385864257812,0.9915194346289753,0.9915194346289753,99.15194346289753,0.9664310954063604,0.008480565371024706,0.03356890459363958,4.0,13.200000000000001,36.7,81.7,0.0,0.009717345237731934,6.9222612380981445,0.0
108000,7,-658.6646728515625,0.9989251164457184,0.9989251164457184,99.89251164457184,0.9724113221067717,0.001074883554281647,0.027588677893228233,4.0,19.6,34.6,69.0,0.0,0.03762924671173096,6.698966026306152,0.0
108000,8,-507.88677978515625,0.9968432129077517,0.9968432129077517,99.68432129077517,0.966327604349351,0.0031567870922483143,0.0336723956506489,4.0,11.100000000000001,29.900000000000002,81.60000000000001,0.0,0.0,9.312605857849121,0.0
108000,9,317.3959045410156,1.0,1.0,100.0,0.9540466392318244,0.0,0.045953360768175584,4.0,10.600000000000001,38.0,71.2,0.0,0.07193243503570557,6.4245405197143555,0.0
108000,10,-614.564697265625,0.9996538594669436,0.9996538594669436,99.96538594669437,0.9781931464174455,0.0003461405330563716,0.021806853582554516,4.0,11.700000000000001,38.800000000000004,68.3,0.0,0.0,9.73570442199707,0.0
