env_steps,episode,reward_mean,coverage_mean,ever_seen_fraction,percent_covered_at_least_once,maintained_fraction,uncovered_fraction,stale_fraction,active_agents,time_to_50_coverage,time_to_80_coverage,time_to_95_coverage,overlap_ratio_mean,collision_penalty_mean,min_inter_drone_dist,scan_efficiency_score
1080000,1,-792.908447265625,0.9996465182043125,0.9996465182043125,99.96465182043124,0.9809119830328739,0.0003534817956875047,0.019088016967126194,4.0,11.8,37.1,60.0,0.0,0.0,8.026906967163086,0.0
1080000,2,450.98175048828125,1.0,1.0,100.0,0.9915343915343915,0.0,0.008465608465608466,4.0,14.200000000000001,61.5,90.7,0.0,0.0,7.083130359649658,0.0
1080000,3,359.4151306152344,1.0,1.0,100.0,0.9793178519593614,0.0,0.020682148040638608,4.0,21.3,69.10000000000001,78.4,0.0,0.0,11.635242462158203,0.0
1080000,4,-478.6147766113281,0.9985969835145563,0.9985969835145563,99.85969835145563,0.9877236057523676,0.00140301648544372,0.012276394247632409,4.0,20.3,60.800000000000004,86.0,0.0,0.0,10.353408813476562,0.0
1080000,5,532.195556640625,1.0,1.0,100.0,0.9947771587743732,0.0,0.005222841225626741,4.0,15.700000000000001,42.300000000000004,88.30000000000001,0.0,0.0,11.82236099243164,0.0
1080000,6,-410.18829345703125,0.9982332155477032,0.9982332155477032,99.82332155477032,0.9929328621908127,0.0017667844522968323,0.007067137809187279,4.0,17.5,51.5,132.4,0.0,0.0,8.842517852783203,0.0
1080000,7,499.9508056640625,1.0,1.0,100.0,0.994267287710498,0.0,0.00573271228950197,4.0,40.0,55.400000000000006,84.80000000000001,0.0,0.0,9.215705871582031,0.0
1080000,8,541.52197265625,1.0,1.0,100.0,0.9800070150824273,0.0,0.01999298491757278,4.0,18.7,40.2,74.9,0.0,0.0,9.713876724243164,0.0
1080000,9,-921.631591796875,0.9993141289437586,0.9993141289437586,99.93141289437585,0.9804526748971193,0.000685871056241405,0.01954732510288066,4.0,14.200000000000001,36.2,69.8,0.0,0.02251744270324707,6.819860458374023,0.0
1080000,10,507.99755859375,1.0,1.0,100.0,0.9972308757355486,0.0,0.0027691242644513675,4.0,11.200000000000001,49.300000000000004,73.5,0.0,0.0,10.034375190734863,0.0
1080000,11,516.304931640625,1.0,1.0,100.0,0.9876138433515482,0.0,0.01238615664845173,4.0,12.200000000000001,29.700000000000003,74.4,0.0,0.0,10.04884147644043,0.0
1080000,12,-782.351806640625,0.9985449254274281,0.9985449254274281,99.85449254274282,0.9865405602037104,0.0014550745725718794,0.01345943979628956,4.0,12.3,44.6,135.1,0.0,0.13221895694732666,5.942248344421387,0.0
1080000,13,-899.4263305664062,0.9996524157108099,0.9996524157108099,99.96524157108098,0.9930483142161974,0.0003475842891901282,0.006951685783802572,4.0,10.0,35.9,51.900000000000006,0.0,0.0,9.671636581420898,0.0
1080000,14,-462.8514404296875,0.9992769342010123,0.9992769342010123,99.92769342010122,0.9869848156182213,0.000723065798987732,0.013015184381778741,4.0,28.5,58.800000000000004,99.0,0.0,0.0,8.423371315002441,0.0
1080000,15,318.2315979003906,1.0,1.0,100.0,0.9895155459146783,0.0,0.010484454085321764,4.0,19.400000000000002,64.60000000000001,78.5,0.0,0.20137912034988403,3.900784492492676,0.0
1080000,16,395.8246154785156,1.0,1.0,100.0,0.9695898161244696,0.0,0.03041018387553041,4.0,26.8,56.300000000000004,74.10000000000001,0.0,0.1519831418991089,5.784134864807129,0.0
1080000,17,455.2741394042969,1.0,1.0,100.0,0.9902878945542838,0.0,0.009712105445716268,4.0,13.4,45.7,86.80000000000001,0.0,0.0,9.54221248626709,0.0
1080000,18,-635.5513916015625,0.9996455157745481,0.9996455157745481,99.96455157745481,0.9961006735200284,0.00035448422545192315,0.0038993264799716413,4.0,17.3,77.9,86.30000000000001,0.0,0.0,9.650336265563965,0.0
1080000,19,455.43048095703125,1.0,1.0,100.0,0.9958706125258087,0.0,0.0041293874741913286,4.0,31.6,61.300000000000004,87.7,0.0,0.037242256104946136,4.527291297912598,0.0
1080000,20,-729.588134765625,0.9979260283442793,0.9979260283442793,99.79260283442794,0.9961977186311787,0.0020739716557206522,0.0038022813688212928,4.0,19.900000000000002,56.900000000000006,82.2,0.0,0.09303539991378784,6.255716800689697,0.0
1080000,21,357.87353515625,1.0,1.0,100.0,0.9562121751512994,0.0,0.043787824848700606,4.0,21.8,44.7,72.5,0.0,0.07715147733688354,6.382788181304932,0.0
1080000,22,410.2970886230469,1.0,1.0,100.0,0.9922206506364922,0.0,0.007779349363507779,4.0,23.1,40.5,67.0,0.0,0.03804977610707283,4.522193908691406,0.0
1080000,23,-872.42578125,0.9996458923512748,0.9996458923512748,99.96458923512748,0.9822946175637394,0.0003541076487252326,0.017705382436260624,4.0,10.0,32.800000000000004,93.80000000000001,0.0,0.03133159875869751,6.74934720993042,0.0
1080000,24,432.32427978515625,1.0,1.0,100.0,0.9975928473177441,0.0,0.002407152682255846,4.0,16.5,72.3,84.5,0.0,0.04777252674102783,6.617819786071777,0.0
1080000,25,-811.8482666015625,0.9992955265938711,0.9992955265938711,99.92955265938711,0.9957731595632265,0.0007044734061288915,0.004226840436773511,4.0,13.8,31.5,47.5,0.0,0.0,11.26960277557373,0.0
1080000,26,461.3511962890625,1.0,1.0,100.0,0.9898884239888424,0.0,0.010111576011157601,4.0,18.6,92.10000000000001,110.30000000000001,0.007936508394777775,0.05178213119506836,6.585742950439453,0.0
1080000,27,-739.5380859375,0.9996515679442509,0.9996515679442509,99.9651567944251,0.9790940766550522,0.00034843205574908165,0.020905923344947737,4.0,16.0,45.6,72.10000000000001,0.0,0.0,10.776525497436523,0.0
1080000,28,-638.2532348632812,0.9986023759608665,0.9986023759608665,99.86023759608665,0.9923130677847659,0.0013976240391334604,0.007686932215234102,4.0,33.5,48.800000000000004,86.10000000000001,0.0,0.0,9.213912963867188,0.0
1080000,29,-923.196533203125,0.9996502273522211,0.9996502273522211,99.9650227352221,0.9846100034977264,0.00034977264777891204,0.015389996502273523,4.0,10.8,40.7,73.10000000000001,0.0,0.0,7.410782337188721,0.0
1080000,30,524.1494140625,1.0,1.0,100.0,0.9763918252290346,0.0,0.023608174770965468,4.0,13.600000000000001,33.9,82.7,0.0,0.0,7.075901985168457,0.0
1080000,31,470.08624267578125,1.0,1.0,100.0,0.9929971988795518,0.0,0.0070028011204481795,4.0,27.1,41.5,93.7,0.0,0.0,8.644463539123535,0.0
1080000,32,494.130859375,1.0,1.0,100.0,0.994411456514146,0.0,0.005588543485853999,4.0,23.200000000000003,38.400000000000006,88.9,0.0,0.0,8.535625457763672,0.0
1080000,33,-885.439453125,0.9992992291520673,0.9992992291520673,99.92992291520673,0.9922915206727401,0.0007007708479327412,0.007708479327259986,4.0,11.200000000000001,31.5,66.2,0.0,0.0,8.63447380065918,0.0
1080000,34,316.6319274902344,1.0,1.0,100.0,0.9992551210428305,0.0,0.0007448789571694599,4.0,11.700000000000001,41.1,86.5,0.010416666977107525,0.05526643991470337,6.557868480682373,0.0
1080000,35,513.915771484375,1.0,1.0,100.0,0.9943899018232819,0.0,0.005610098176718092,4.0,24.200000000000003,62.6,86.60000000000001,0.0,0.0,8.057031631469727,0.0
1080000,36,283.2102966308594,1.0,1.0,100.0,0.9950231070031994,0.0,0.004976892996800568,4.0,12.8,32.2,72.8,0.0,0.24648308753967285,5.028135299682617,0.0
1080000,37,406.6880798339844,1.0,1.0,100.0,0.982481229889167,0.0,0.017518770110833037,4.0,11.8,45.300000000000004,105.4,0.0,0.0,7.061373710632324,0.0
1080000,38,496.71124267578125,1.0,1.0,100.0,0.986551724137931,0.0,0.013448275862068966,4.0,14.3,38.6,54.1,0.0,0.0,9.264419555664062,0.0
1080000,39,-925.3960571289062,0.9996525364836693,0.9996525364836693,99.96525364836693,0.9906184850590688,0.00034746351633074823,0.009381514940931202,4.0,11.5,33.300000000000004,74.10000000000001,0.0,0.0,8.509612083435059,0.0
1080000,40,-674.5738525390625,0.9992849481587415,0.9992849481587415,99.92849481587415,0.9907043260636396,0.0007150518412585294,0.009295673936360386,4.0,13.5,43.6,84.0,0.0,0.0,10.038529396057129,0.0
1080000,41,427.96533203125,1.0,1.0,100.0,0.9721170395869191,0.0,0.027882960413080894,4.0,30.200000000000003,48.300000000000004,95.9,0.0,0.0,11.261051177978516,0.0
1080000,42,-797.1637573242188,0.9980559875583204,0.9980559875583204,99.80559875583204,0.9545101088646968,0.0019440124416796323,0.045489891135303266,4.0,15.700000000000001,63.7,106.5,0.0,0.0,7.839776992797852,0.0
1080000,43,-219.78256225585938,0.9989350372736954,0.9989350372736954,99.89350372736953,0.987220447284345,0.0010649627263046302,0.012779552715654952,4.0,14.700000000000001,62.6,90.7,0.0,0.0,9.872608184814453,0.0
1080000,44,548.6468505859375,1.0,1.0,100.0,0.9937369519832986,0.0,0.006263048016701462,4.0,18.7,39.400000000000006,60.1,0.0,0.0,10.31836223602295,0.0
1080000,45,-747.0499877929688,0.9790364104450165,0.9790364104450165,97.90364104450165,0.9584406031629276,0.020963589554983453,0.04155939683707245,4.0,28.0,43.900000000000006,76.4,0.039393939077854156,0.7982152104377747,2.8115551471710205,0.0
1080000,46,-849.3607177734375,0.9996538594669436,0.9996538594669436,99.96538594669437,0.9920387677397023,0.0003461405330563716,0.007961232260297681,4.0,10.700000000000001,38.0,70.10000000000001,0.0,0.0,9.21606731414795,0.0
1080000,47,493.40606689453125,1.0,1.0,100.0,0.9986168741355463,0.0,0.0013831258644536654,4.0,13.200000000000001,42.0,95.10000000000001,0.0,0.0,12.195902824401855,0.0
1080000,48,370.6308898925781,1.0,1.0,100.0,0.9909565217391304,0.0,0.009043478260869564,4.0,11.4,36.300000000000004,55.300000000000004,0.026315787807106972,0.03257936239242554,6.775010108947754,0.0
1080000,49,-569.0551147460938,0.9986135181975736,0.9986135181975736,99.86135181975736,0.9930675909878682,0.001386481802426398,0.006932409012131715,4.0,15.4,39.6,52.2,0.0,0.0,10.609051704406738,0.0
1080000,50,-836.6569213867188,0.9992942836979535,0.9992942836979535,99.92942836979535,0.9936485532815809,0.0007057163020465218,0.006351446718419196,4.0,18.6,54.6,88.4,0.0,0.0,8.264305114746094,0.0
1080000,51,255.70831298828125,1.0,1.0,100.0,0.9714788732394366,0.0,0.02852112676056338,4.0,13.100000000000001,59.5,73.3,0.057692307978868484,0.008294870145618916,4.776909828186035,0.0
1080000,52,-855.4400024414062,0.9996531390912244,0.9996531390912244,99.96531390912244,0.9885535900104059,0.0003468609087755592,0.011446409989594173,4.0,10.8,40.5,83.30000000000001,0.007692307699471712,0.15256667137145996,5.77946662902832,0.0
